TITLE,LINK,DATE_SCRAPE,CITY,CEP,NEIGHBORHOOD,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,APARTMENT_DETAILS,PRICE,REGION
"Apartamento à Venda - Castelo, 2 Quartos,  56 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-castelo-2-quartos-56-m2-1211337659,2023-08-06,Belo Horizonte,30882550,Serrano,R$ 350,R$ 27,56m²,2,3,1,N/A,350000,zona_noroeste
"Apartamento à Venda - Alípio de Melo, 3 Quartos,  94 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-alipio-de-melo-3-quartos-94-m2-1211337549,2023-08-06,Belo Horizonte,30830460,Alípio de Melo,R$ 260,R$ 117,94m²,3,1,1,N/A,290000,zona_noroeste
"Apartamento à Venda - Minas Brasil, 2 Quartos,  60 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-minas-brasil-2-quartos-60-m2-1211337528,2023-08-06,Belo Horizonte,30730270,Minas Brasil,R$ 360,R$ 117,60m²,2,2,2,N/A,430000,zona_noroeste
"Apartamento à Venda - Nova Cachoeirinha, 1 Quarto,  45 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-nova-cachoeirinha-1-quarto-45-m2-1211337536,2023-08-06,Belo Horizonte,31250620,Nova Cachoeirinha,R$ 0,R$ 0,45m²,1,1,0,N/A,150000,zona_noroeste
"Apartamento à Venda - Castelo, 2 Quartos,  70 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-castelo-2-quartos-70-m2-1211337497,2023-08-06,Belo Horizonte,30882400,Serrano,R$ 200,R$ 0,70m²,2,3,2,N/A,350000,zona_noroeste
"Apartamento à Venda - California, 3 Quartos,  63 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-california-3-quartos-63-m2-1211337481,2023-08-06,Belo Horizonte,30855445,Califórnia,R$ 220,R$ 75,63m²,3,1,1,N/A,255000,zona_noroeste
"Apartamento à Venda - Santa Terezinha, 3 Quartos,  56 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-santa-terezinha-3-quartos-56-m2-1211337485,2023-08-06,Belo Horizonte,30882740,Serrano,R$ 200,R$ 0,56m²,3,1,1,N/A,200000,zona_noroeste
"Apartamento à Venda - Alípio de Melo, 2 Quartos,  50 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-alipio-de-melo-2-quartos-50-m2-1211337460,2023-08-06,Belo Horizonte,30882013,Serrano,R$ 377,R$ 0,50m²,2,1,1,N/A,250000,zona_noroeste
"Apartamento à Venda - João Pinheiro, 2 Quartos,  60 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-joao-pinheiro-2-quartos-60-m2-1211337416,2023-08-06,Belo Horizonte,30530310,João Pinheiro,R$ 300,R$ 101,60m²,2,2,1,"Ar condicionado, Mobiliado, Varanda",360000,zona_noroeste
"Apartamento à Venda - Nova Cachoeirinha, 3 Quartos,  77 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-nova-cachoeirinha-3-quartos-77-m2-1211337418,2023-08-06,Belo Horizonte,31250620,Nova Cachoeirinha,R$ 200,R$ 33,77m²,3,1,1,N/A,280000,zona_noroeste
"Apartamento à Venda - Coração Eucarístico, 2 Quartos,  80 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-coracao-eucaristico-2-quartos-80-m2-1211337345,2023-08-06,Belo Horizonte,30535532,Coração Eucarístico,R$ 443,R$ 102,80m²,2,1,1,N/A,327000,zona_noroeste
"Apartamento à Venda - Ermelinda, 3 Quartos,  63 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-ermelinda-3-quartos-63-m2-1211337326,2023-08-06,Belo Horizonte,31250200,Ermelinda,R$ 340,R$ 32,63m²,3,1,1,N/A,225000,zona_noroeste
Apto 2 Quartos Carlos Prates com 85 m²,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apto-2-quartos-carlos-prates-com-85-m-1205821756,2023-08-06,Belo Horizonte,30710230,Carlos Prates,R$ 300,R$ 150,85m²,2,2,1,"Área de serviço, Armários na cozinha, Armários no quarto",349000,zona_noroeste
ÓTIMO APTO DE 02 QUARTOS NO BAIRRO CAIÇARAS!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/otimo-apto-de-02-quartos-no-bairro-caicaras-1210641242,2023-08-06,Belo Horizonte,30720550,Jardim Montanhês,R$ 220,R$ 35,55m²,2,1,1,"Área de serviço, Armários no quarto",205000,zona_noroeste
EXCELENTE APTO DE 02 QUARTOS NO CAIÇARAS!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/excelente-apto-de-02-quartos-no-caicaras-1210637607,2023-08-06,Belo Horizonte,30750220,Alto Caiçaras,R$ 300,R$ 115,65m²,2,2,1,"Área de serviço, Armários no quarto",250000,zona_noroeste
Apto com 2qtos  suíte 2 vgs Padre Eustáquio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apto-com-2qtos-suite-2-vgs-padre-eustaquio-1210628971,2023-08-06,Belo Horizonte,30720420,Padre Eustáquio,R$ 0,R$ 0,60m²,2,2,2,N/A,455476,zona_noroeste
"Apartamento com 3 dormitórios à venda, 73 m² por R$ 730.000,00 - Caiçaras - Belo Horizonte",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-73-m-por-r-730-000-00-caicaras-belo-horizonte-1210602602,2023-08-06,Belo Horizonte,30775452,Caiçaras,R$ 1.000,R$ 218,74m²,3,3,2,"Área de serviço, Churrasqueira, Piscina",730000,zona_noroeste
"Apartamento com 3 dormitórios à venda, 65 m² por R$ 599.000,00 - Padre Eustáquio - Belo Ho",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-65-m-por-r-599-000-00-padre-eustaquio-belo-ho-1210585633,2023-08-06,Belo Horizonte,30720060,Padre Eustáquio,R$ 0,R$ 0,65m²,3,2,2,Área de serviço,599000,zona_noroeste
"VENHA CONHECER, APTO 03 QUARTOS NO CAIÇARAS!",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venha-conhecer-apto-03-quartos-no-caicaras-1210578824,2023-08-06,Belo Horizonte,30770550,Caiçaras,R$ 230,R$ 90,80m²,3,2,1,"Área de serviço, Armários na cozinha, Varanda",340000,zona_noroeste
Venda Apartamento 4 quartos Padre Eustáquio Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-padre-eustaquio-belo-horizonte-1210551724,2023-08-06,Belo Horizonte,30720260,Padre Eustáquio,R$ 805,R$ 303,136m²,4,1,3,"Churrasqueira, Piscina, Varanda",1100000,zona_noroeste
Venda Apartamento 2 quartos Nova Cachoeirinha Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-nova-cachoeirinha-belo-horizonte-1210550530,2023-08-06,Belo Horizonte,31250370,Nova Cachoeirinha,R$ 220,R$ 30,52m²,2,1,1,N/A,190000,zona_noroeste
"APTO DE 03 QUARTOS NO CAIÇARAS, OPORTUNIDADE!",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apto-de-03-quartos-no-caicaras-oportunidade-1210547009,2023-08-06,Belo Horizonte,30750010,Jardim Montanhês,R$ 120,R$ 100,80m²,3,1,1,"Área de serviço, Armários na cozinha, Armários no quarto",260000,zona_noroeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1210532511,2023-08-06,Belo Horizonte,30720310,Padre Eustáquio,R$ 375,R$ 295,102m²,3,2,4,"Ar condicionado, Área de serviço",1200000,zona_noroeste
"Apartamento com 3 dormitórios à venda, 65 m² por R$ 699.000 - Padre Eustáquio - Belo Horiz",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-65-m-por-r-699-000-padre-eustaquio-belo-horiz-1210513062,2023-08-06,Belo Horizonte,30720060,Padre Eustáquio,R$ 0,R$ 0,65m²,3,2,2,Área de serviço,699000,zona_noroeste
"Cobertura com 3 quartos  à venda, 130 m² por R$ 500.000 - Carlos Prates - Belo Horizonte/M",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-3-quartos-a-venda-130-m-por-r-500-000-carlos-prates-belo-horizonte-m-1210505051,2023-08-06,Belo Horizonte,30710550,Carlos Prates,R$ 250,R$ 70,130m²,3,2,1,N/A,420000,zona_noroeste
Venda Apartamento 3 quartos Serrano Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-serrano-belo-horizonte-1210475811,2023-08-06,Belo Horizonte,30882640,Serrano,R$ 300,R$ 108,65m²,3,3,1,"Churrasqueira, Piscina",330000,zona_noroeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1210472573,2023-08-06,Belo Horizonte,31210270,Bonfim,R$ 300,R$ 0,75m²,3,2,1,N/A,399000,zona_noroeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1210469407,2023-08-06,Belo Horizonte,31210270,Bonfim,R$ 300,R$ 0,75m²,3,2,1,N/A,399000,zona_noroeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1210467367,2023-08-06,Belo Horizonte,30710580,Carlos Prates,R$ 500,R$ 130,68m²,2,2,1,N/A,280000,zona_noroeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1210467101,2023-08-06,Belo Horizonte,31250340,Nova Cachoeirinha,R$ 300,R$ 50,65m²,2,1,1,N/A,240000,zona_noroeste
APTO DE 03 QUARTOS COM 02 VAGAS NO CAIÇARA!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apto-de-03-quartos-com-02-vagas-no-caicara-1210467011,2023-08-06,Belo Horizonte,30770060,Caiçaras,R$ 350,R$ 0,84m²,3,3,2,N/A,450000,zona_noroeste
Apartamento à venda 3 quartos 1 suíte 1 vaga - Padre Eustáquio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-1-vaga-padre-eustaquio-1210466898,2023-08-06,Belo Horizonte,30720610,Padre Eustáquio,R$ 540,R$ 1.351,75m²,3,3,1,Varanda,335000,zona_noroeste
BELO HORIZONTE - Apartamento Padrão - Caiçaras,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-caicaras-1210434312,2023-08-06,Belo Horizonte,30750160,Caiçara-Adelaide,R$ 350,R$ 1,130m²,2,3,2,"Área de serviço, Varanda",628000,zona_noroeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1210414983,2023-08-06,Belo Horizonte,30720150,Padre Eustáquio,R$ 295,R$ 121,59m²,3,2,1,N/A,270000,zona_noroeste
OPORTUNIDADE,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/oportunidade-1210403276,2023-08-06,Belo Horizonte,30855435,Califórnia,R$ 0,R$ 0,45m²,2,1,1,N/A,160000,zona_noroeste
OPORTUNIDADE,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/oportunidade-1210403265,2023-08-06,Belo Horizonte,30520520,Camargos,R$ 0,R$ 0,68m²,2,1,1,N/A,230000,zona_noroeste
OPORTUNIDADE,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/oportunidade-1210403262,2023-08-06,Belo Horizonte,30520510,Camargos,R$ 0,R$ 0,168m²,3,2,2,N/A,650000,zona_noroeste
Apartamento Cobertura 4 quartos no Padre Eustáquio 3 vagas de garagem,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-cobertura-4-quartos-no-padre-eustaquio-3-vagas-de-garagem-1027401427,2023-08-06,Belo Horizonte,30730130,Padre Eustáquio,R$ 380,R$ 1,180m²,4,3,3,N/A,640000,zona_noroeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1209998434,2023-08-06,Belo Horizonte,30535610,Coração Eucarístico,R$ 798,R$ 0,80m²,3,3,1,"Área de serviço, Armários na cozinha, Varanda",485000,zona_noroeste
"COBERTURA 4 QUARTOS, 2 SUÍTE - 216m² - SERRANO, BH, FINANCIO",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-4-quartos-2-suite-216m-serrano-bh-financio-1209957436,2023-08-06,Belo Horizonte,30882670,Serrano,R$ 193,R$ 0,72m²,4,4,2,"Área de serviço, Varanda",809900,zona_noroeste
"APARTAMENTO DE ÁREA PRIVATIVA 3 QUARTOS, SUÍTE, SANTA TEREZINHA, BH.",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-de-area-privativa-3-quartos-suite-santa-terezinha-bh-1209957392,2023-08-06,Belo Horizonte,30882670,Serrano,R$ 174,R$ 0,80m²,3,2,2,"Área de serviço, Varanda",584900,zona_noroeste
Apartamento de 3 quartos com suite,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-de-3-quartos-com-suite-1209926841,2023-08-06,Belo Horizonte,31230200,Santo André,R$ 300,R$ 95,122m²,4,3,2,"Área de serviço, Armários na cozinha, Armários no quarto, Quarto de serviço",570000,zona_noroeste
ÓTIMO APARTAMENTO NO BAIRRO CAIÇARAS!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/otimo-apartamento-no-bairro-caicaras-1209843685,2023-08-06,Belo Horizonte,30750390,Caiçara-Adelaide,R$ 300,R$ 90,60m²,2,1,2,"Área de serviço, Armários na cozinha, Armários no quarto, Varanda",264000,zona_noroeste
Apartamento 3 quartos e 2 vagas,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-e-2-vagas-1209798919,2023-08-06,Belo Horizonte,30770480,Caiçaras,R$ 270,R$ 90,55m²,3,2,2,"Área de serviço, Armários na cozinha, Armários no quarto",298000,zona_noroeste
APARTAMENTO DE 03 QUARTOS NO BAIRRO CAIÇARAS!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-de-03-quartos-no-bairro-caicaras-1209767815,2023-08-06,Belo Horizonte,30750160,Caiçara-Adelaide,R$ 170,R$ 56,60m²,3,1,1,"Área de serviço, Armários na cozinha",240000,zona_noroeste
Apartamento para venda dois quartos B. Caiçara - BH-MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-dois-quartos-b-caicara-bh-mg-1209766753,2023-08-06,Belo Horizonte,30720540,Caiçara-Adelaide,R$ 200,R$ 300,50m²,2,1,1,"Área de serviço, Armários na cozinha, Armários no quarto",230000,zona_noroeste
"Cobertura duplex para venda com 4 quartos, 03 banheiros, 02 vagas no bairro Manacás",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-duplex-para-venda-com-4-quartos-03-banheiros-02-vagas-no-bairro-manacas-1209761750,2023-08-06,Belo Horizonte,30840590,Manacás,R$ 570,R$ 250,200m²,4,3,2,N/A,880000,zona_noroeste
Apartamento três quartos B. Caiçara - Belo Horizonte - MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-tres-quartos-b-caicara-belo-horizonte-mg-1209748633,2023-08-06,Belo Horizonte,30770470,Caiçaras,R$ 260,R$ 1.000,60m²,3,2,1,"Área de serviço, Armários na cozinha, Armários no quarto",330000,zona_noroeste
"Apartamento com 2 quartos à venda, 45 m² por R$ 325.000 - Caiçaras - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-quartos-a-venda-45-m-por-r-325-000-caicaras-belo-horizonte-mg-1060338495,2023-08-06,Belo Horizonte,30750350,Alto Caiçaras,R$ 250,45m²,1,2,1,Padrão,N/A,325000,zona_noroeste
"Apartamento no Bairro Camargos, 2 quartos, 50 m2 e 1 vaga de garagem demarcada.",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-no-bairro-camargos-2-quartos-50-m2-e-1-vaga-de-garagem-demarcada-1209663508,2023-08-06,Belo Horizonte,30520230,Camargos,R$ 280,R$ 78,50m²,2,1,1,"Área de serviço, Armários no quarto",185000,zona_noroeste
Apartamento 3 Quartos Bairro Ouro Preto ,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-bairro-ouro-preto-1209499354,2023-08-06,Belo Horizonte,30770550,Caiçaras,R$ 330,R$ 150,100m²,3,2,2,"Área de serviço, Armários na cozinha, Armários no quarto",470000,zona_noroeste
BELO HORIZONTE - Apartamento Padrão - Serrano,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-serrano-1209459021,2023-08-06,Belo Horizonte,30882650,Serrano,R$ 0,R$ 0,110m²,3,1,2,N/A,1150000,zona_noroeste
BELO HORIZONTE - Apartamento Padrão - Serrano,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-serrano-1209457486,2023-08-06,Belo Horizonte,30882650,Serrano,R$ 0,R$ 0,106m²,3,1,2,N/A,860000,zona_noroeste
BELO HORIZONTE - Apartamento Padrão - Serrano,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-serrano-1209450401,2023-08-06,Belo Horizonte,30882650,Serrano,R$ 0,R$ 0,106m²,3,1,2,N/A,780000,zona_noroeste
BELO HORIZONTE - Apartamento Padrão - Serrano,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-serrano-1209372791,2023-08-06,Belo Horizonte,30882650,Serrano,R$ 0,R$ 0,228m²,3,1,4,Churrasqueira,1780000,zona_noroeste
Apartamento com 2 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-em-belo-horizonte-1209361040,2023-08-06,Belo Horizonte,30882400,Serrano,R$ 0,R$ 0,59m²,2,2,2,N/A,360000,zona_noroeste
"Apartamento 2 quartos , 1 vaga , bairro califórnia , BH",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-vaga-bairro-california-bh-704201738,2023-08-06,Belo Horizonte,30855445,Califórnia,R$ 65,50m²,1,2,1,"Área de serviço, Armários na cozinha, Varanda","Área de serviço, Armários na cozinha, Varanda",145000,zona_noroeste
Venda Cobertura Glória Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-gloria-belo-horizonte-1209281983,2023-08-06,Belo Horizonte,30880110,Glória,R$ 1,135m²,2,2,1,Cobertura,N/A,432522,zona_noroeste
Apartamento para venda possui 60 metros quadrados com 3 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-possui-60-metros-quadrados-com-3-quartos-1209281545,2023-08-06,Belo Horizonte,30750390,Caiçara-Adelaide,R$ 250,R$ 100,60m²,3,1,Permitido animais,N/A,200000,zona_noroeste
Venda Apartamento 3 quartos Padre Eustáquio Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-padre-eustaquio-belo-horizonte-1209277909,2023-08-06,Belo Horizonte,30720310,Padre Eustáquio,R$ 370,R$ 294,102m²,3,2,4,N/A,1200000,zona_noroeste
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Paquetá - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-paqueta-belo-horizonte-mg-1209235828,2023-08-06,Belo Horizonte,30810620,Paquetá,R$ 100,R$ 92,75m²,3,2,2,"Churrasqueira, Varanda",360000,zona_noroeste
Venda Apartamento 3 quartos Nova Cachoeirinha Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-nova-cachoeirinha-belo-horizonte-1209192182,2023-08-06,Belo Horizonte,31250380,Nova Cachoeirinha,R$ 350,R$ 81,75m²,3,1,1,N/A,275000,zona_noroeste
Apto Apartamento ,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apto-apartamento-1209101559,2023-08-06,Belo Horizonte,30840780,Alípio de Melo,R$ 250,70m²,1,3,1,"Área de serviço, Armários na cozinha, Armários no quarto","Área de serviço, Armários na cozinha, Armários no quarto",275000,zona_noroeste
Apartamento Padrão para Venda em Minas Brasil Belo Horizonte-MG - 967,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-padrao-para-venda-em-minas-brasil-belo-horizonte-mg-967-1208898791,2023-08-06,Belo Horizonte,30730210,Minas Brasil,R$ 0,R$ 0,92m²,3,2,2,Varanda,720000,zona_noroeste
Apartamento com 2 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-em-belo-horizonte-1208873930,2023-08-06,Belo Horizonte,30530280,João Pinheiro,R$ 395,R$ 95,55m²,2,1,1,"Área de serviço, Armários na cozinha",270000,zona_noroeste
Apartamento caiçaras ,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-caicaras-1208857027,2023-08-06,Belo Horizonte,31250010,Caiçaras,R$ 200,R$ 200,55m²,2,2,1,N/A,4000,zona_noroeste
Apartamento de 2 quartos suíte Bairro Serrano,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-de-2-quartos-suite-bairro-serrano-1208831539,2023-08-06,Belo Horizonte,30882400,Serrano,R$ 0,R$ 0,58m²,2,2,0,N/A,360000,zona_noroeste
Apartamento 3 quartos Padre Eustaquio - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-padre-eustaquio-belo-horizonte-mg-1208804982,2023-08-06,Belo Horizonte,30720400,Padre Eustáquio,R$ 350,R$ 150,75m²,3,2,1,"Área de serviço, Armários na cozinha, Armários no quarto",350000,zona_noroeste
VENDO APARTAMENTO 2 QUARTOS NO BAIRRO CAIÇARA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/vendo-apartamento-2-quartos-no-bairro-caicara-1208797020,2023-08-06,Belo Horizonte,30720530,Caiçara-Adelaide,R$ 210,R$ 98,70m²,2,1,1,N/A,350000,zona_noroeste
ÓTIMO APARTAMENTO NO CAIÇARAS!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/otimo-apartamento-no-caicaras-1208784763,2023-08-06,Belo Horizonte,30750400,Caiçara-Adelaide,R$ 250,R$ 35,57m²,3,1,1,"Área de serviço, Armários na cozinha, Armários no quarto",250000,zona_noroeste
"Ótima Casa plana lote plano no Conjunto celso machado ,",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/otima-casa-plana-lote-plano-no-conjunto-celso-machado-1208783055,2023-08-06,Belo Horizonte,30882160,Conjunto Celso Machado,R$ 300,R$ 150,150m²,3,2,2,"Área de serviço, Armários na cozinha, Armários no quarto",700000,zona_noroeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1208757401,2023-08-06,Belo Horizonte,30535540,Coração Eucarístico,R$ 1.310,R$ 350,135m²,3,3,2,"Área de serviço, Armários na cozinha, Churrasqueira, Piscina, Varanda",900000,zona_noroeste
Apartamento 2 quartos no bairro Camargos / BH.,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-no-bairro-camargos-bh-1208747782,2023-08-06,Belo Horizonte,30520150,Camargos,R$ 218,49m²,1,2,1,Churrasqueira,Churrasqueira,180000,zona_noroeste
apartamento - Lagoinha - Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-lagoinha-belo-horizonte-1208735733,2023-08-06,Belo Horizonte,31210010,Lagoinha,R$ 324,R$ 0,65m²,2,1,1,N/A,170000,zona_noroeste
Venda Apartamento 2 quartos Califórnia Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-california-belo-horizonte-1208711856,2023-08-06,Belo Horizonte,30855184,Califórnia,R$ 320,R$ 78,47m²,2,1,1,"Churrasqueira, Piscina",220000,zona_noroeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1208709462,2023-08-06,Belo Horizonte,30750010,Jardim Montanhês,R$ 235,R$ 0,42m²,2,1,1,N/A,200000,zona_noroeste
03 quartos com suíte no Camargos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/03-quartos-com-suite-no-camargos-1208708913,2023-08-06,Belo Horizonte,30520540,Camargos,R$ 400,R$ 100,63m²,3,1,1,Área de serviço,240000,zona_noroeste
Apartamento à venda no bairro Caiçaras,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-caicaras-1208702227,2023-08-06,Belo Horizonte,30775452,Caiçaras,R$ 1.081,R$ 200,74m²,3,2,2,"Academia, Área de serviço, Churrasqueira, Piscina",730000,zona_noroeste
Apartamento perto da Arena MRV- morar ou investir,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-perto-da-arena-mrv-morar-ou-investir-1208697988,2023-08-06,Belo Horizonte,30855445,Califórnia,R$ 120,R$ 0,48m²,2,1,1,"Armários na cozinha, Armários no quarto",190000,zona_noroeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1208671013,2023-08-06,Belo Horizonte,30720476,Monsenhor Messias,R$ 280,R$ 36,55m²,2,1,1,N/A,240000,zona_noroeste
Belo Horizonte - Apartamento Padrão - Carlos Prates,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-carlos-prates-1208654353,2023-08-06,Belo Horizonte,30710470,Carlos Prates,R$ 380,R$ 160,70m²,2,2,2,N/A,485000,zona_noroeste
Belo Horizonte - Apartamento Padrão - Padre Eustáquio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-padre-eustaquio-1208652697,2023-08-06,Belo Horizonte,30730400,Minas Brasil,R$ 220,R$ 106,61m²,3,2,1,N/A,300000,zona_noroeste
"Cobertura 3 quartos, Caiçara",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-3-quartos-caicara-1208647665,2023-08-06,Belo Horizonte,30775390,Caiçaras,R$ 200,R$ 100,116m²,3,1,1,N/A,412000,zona_noroeste
