TITLE,LINK,DATE_SCRAPE,CITY,CEP,NEIGHBORHOOD,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,APARTMENT_DETAILS,PRICE,REGION
Cobertura à venda 3 quartos 1 suíte 2 vagas - Santa Lúcia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-1-suite-2-vagas-santa-lucia-1215525104,2023-08-06,Belo Horizonte,30360560,Santa Lúcia,R$ 0,R$ 0,133m²,3,2,2,N/A,1390000,zona_centro_sul
"Apartamento para Venda em Belo Horizonte, SAVASSI, 3 dormitórios, 1 suíte, 3 banheiros, 3 ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-em-belo-horizonte-savassi-3-dormitorios-1-suite-3-banheiros-3-1215521028,2023-08-06,Belo Horizonte,30140130,Savassi,R$ 1.800,R$ 1.000,118m²,3,3,3,"Academia, Piscina",2250000,zona_centro_sul
"Apartamento à Venda - Cruzeiro, 3 Quartos,  88 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-cruzeiro-3-quartos-88-m2-1215520867,2023-08-06,Belo Horizonte,30210530,Serra,R$ 400,R$ 0,88m²,3,3,0,N/A,530000,zona_centro_sul
Apartamento à venda 4 quartos 1 suíte - Anchieta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-4-quartos-1-suite-anchieta-1215519757,2023-08-06,Belo Horizonte,30310530,Anchieta,R$ 2.000,R$ 8.738,145m²,4,2,0,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",1740000,zona_centro_sul
Apartamento para venda tem 194 metros quadrados com 4 quartos em Sion - Belo Horizonte - M,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-tem-194-metros-quadrados-com-4-quartos-em-sion-belo-horizonte-m-1215517597,2023-08-06,Belo Horizonte,30315500,Sion,R$ 2.800,R$ 1.357,194m²,4,2,4,"Academia, Churrasqueira, Piscina",1800000,zona_centro_sul
Apartamento à venda 3 quartos 1 suíte 1 vaga - Santo Antônio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-1-vaga-santo-antonio-1215517568,2023-08-06,Belo Horizonte,30330180,Santo Antônio,R$ 1.149,R$ 3.003,85m²,3,2,1,Área de serviço,850000,zona_centro_sul
Cobertura para venda com 137 metros quadrados com 20 quartos em Santo Antônio - Belo Horiz,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-para-venda-com-137-metros-quadrados-com-20-quartos-em-santo-antonio-belo-horiz-1215514698,2023-08-06,Belo Horizonte,30350070,Santo Antônio,R$ 780,R$ 340,137m²,5 ou mais,2,2,N/A,1292000,zona_centro_sul
Apartamento para venda com 575 metros quadrados com 4 quartos em Lourdes - Belo Horizonte ,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-com-575-metros-quadrados-com-4-quartos-em-lourdes-belo-horizonte-1215511106,2023-08-06,Belo Horizonte,30180160,Lourdes,R$ 5.453,R$ 2.935,575m²,4,4,5 ou mais,"Academia, Churrasqueira",5500000,zona_centro_sul
Edifício Nicolina Teixeira: Excelente oportunidade apartamento de 220m² aproximadamente 30,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/edificio-nicolina-teixeira-excelente-oportunidade-apartamento-de-220m-aproximadamente-30-1215509001,2023-08-06,Belo Horizonte,30170133,Centro,R$ 1.006,R$ 2.607,220m²,3,4,1,Área de serviço,636000,zona_centro_sul
Apartamento para venda possui 104 metros quadrados com 2 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-possui-104-metros-quadrados-com-2-quartos-1215508088,2023-08-06,Belo Horizonte,30190100,Santo Agostinho,R$ 300,R$ 250,104m²,2,2,1,Churrasqueira,780000,zona_centro_sul
"Cobertura triplex, 03 quartos à venda, Santo Antônio, Belo Horizonte, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-triplex-03-quartos-a-venda-santo-antonio-belo-horizonte-mg-1215447125,2023-08-06,Belo Horizonte,30350212,Santo Antônio,R$ 425,R$ 386,171m²,3,3,2,N/A,1157000,zona_centro_sul
"Apartamento à venda, 1 quarto, 1 vaga, Barro Preto - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-1-quarto-1-vaga-barro-preto-belo-horizonte-mg-1215446883,2023-08-06,Belo Horizonte,30180109,Barro Preto,R$ 1,43m²,1,1,1,Área de serviço,Área de serviço,403000,zona_centro_sul
"Cobertura à venda, 1 quarto, 2 vagas, Barro Preto - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-1-quarto-2-vagas-barro-preto-belo-horizonte-mg-1215446668,2023-08-06,Belo Horizonte,30180109,Barro Preto,R$ 1,R$ 1,77m²,1,1,2,Área de serviço,767000,zona_centro_sul
"Apartamento 4 Quartos à venda, 4 quartos, 2 suítes, 3 vagas, Funcionários - Belo Horizonte",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-4-quartos-a-venda-4-quartos-2-suites-3-vagas-funcionarios-belo-horizonte-1215441075,2023-08-06,Belo Horizonte,30150322,Santa Efigênia,R$ 1.730,R$ 862,147m²,4,3,3,"Academia, Ar condicionado, Área de serviço, Churrasqueira, Piscina, Varanda",1690000,zona_centro_sul
Venda Apartamento 3 quartos Santa Lúcia Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-santa-lucia-belo-horizonte-1215439244,2023-08-06,Belo Horizonte,30360240,Santa Lúcia,R$ 550,R$ 259,100m²,3,2,1,N/A,395000,zona_centro_sul
"Apartamento  2 Quartos 1 vaga no bairro Parque São Pedro Região de Venda Nova,",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-vaga-no-bairro-parque-sao-pedro-regiao-de-venda-nova-1215436222,2023-08-06,Belo Horizonte,31610242,Parque São Pedro (Venda Nova),R$ 250,R$ 0,48m²,2,1,1,Churrasqueira,219000,zona_centro_sul
Apartamento à venda no bairro Anchieta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-anchieta-1215435764,2023-08-06,Belo Horizonte,30310550,Anchieta,R$ 860,R$ 322,90m²,2,2,2,"Piscina, Varanda",780000,zona_centro_sul
BELO HORIZONTE - Apartamento Padrão - Santo Antônio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santo-antonio-1215423800,2023-08-06,Belo Horizonte,30330140,Santo Antônio,R$ 800,R$ 410,145m²,4,2,3,Área de serviço,1450000,zona_centro_sul
Anuar Donato Apartamento 4 quartos à venda Lourdes,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apartamento-4-quartos-a-venda-lourdes-1215423507,2023-08-06,Belo Horizonte,30160046,Lourdes,R$ 2.860,R$ 16.712,228m²,4,4,4,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",2750000,zona_centro_sul
Cobertura 4 quartos no bairro Santa Lucia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-4-quartos-no-bairro-santa-lucia-1215422459,2023-08-06,Belo Horizonte,30360540,Santa Lúcia,R$ 1,R$ 1,262m²,4,4,3,N/A,3274000,zona_centro_sul
Apartamento para venda possui 250 metros quadrados com 4 quartos em São Pedro - Belo Horiz,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-possui-250-metros-quadrados-com-4-quartos-em-sao-pedro-belo-horiz-1215422115,2023-08-06,Belo Horizonte,30330130,São Pedro,R$ 2.296,R$ 371,250m²,4,4,3,N/A,1320000,zona_centro_sul
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1215421501,2023-08-06,Belo Horizonte,30130151,Funcionários,R$ 854,R$ 0,85m²,3,3,2,"Academia, Churrasqueira, Mobiliado, Piscina, Varanda",1295000,zona_centro_sul
"Área privativa à venda, 1 quarto, 1 vaga, Barro Preto - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-1-quarto-1-vaga-barro-preto-belo-horizonte-mg-1215413949,2023-08-06,Belo Horizonte,30180109,Barro Preto,R$ 1,R$ 1,73m²,1,1,1,Área de serviço,571000,zona_centro_sul
"Apartamento com 4 dormitórios à venda, 193 m² por R$ 1.500.000,00 - São Pedro - Belo Horiz",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-193-m-por-r-1-500-000-00-sao-pedro-belo-horiz-1215413031,2023-08-06,Belo Horizonte,30330050,São Pedro,R$ 1.350,R$ 580,193m²,4,2,2,Área de serviço,1500000,zona_centro_sul
Venda Apartamento 4 quartos Sion Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-sion-belo-horizonte-1215412961,2023-08-06,Belo Horizonte,30315430,Sion,R$ 1.500,R$ 360,140m²,4,3,2,N/A,1350000,zona_centro_sul
Área Privativa / Garden com 2 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-garden-com-2-dormitorios-a-venda-em-belo-horizonte-1215411991,2023-08-06,Belo Horizonte,30330050,São Pedro,R$ 550,R$ 0,191m²,2,1,2,Piscina,1400000,zona_centro_sul
"Apartamento à venda, 4 quartos, 2 vagas, Serra - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-4-quartos-2-vagas-serra-belo-horizonte-mg-1215409190,2023-08-06,Belo Horizonte,30220000,Serra,R$ 1.400,R$ 4.397,135m²,4,2,2,Área de serviço,850000,zona_centro_sul
Apartamento à venda no bairro Anchieta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-anchieta-1215401945,2023-08-06,Belo Horizonte,30310530,Anchieta,R$ 400,R$ 269,96m²,3,1,1,Área de serviço,480000,zona_centro_sul
Apartamento à venda no bairro Sion,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-sion-1215400857,2023-08-06,Belo Horizonte,30320140,Sion,R$ 850,R$ 2.472,100m²,3,3,2,"Área de serviço, Churrasqueira, Piscina",780000,zona_centro_sul
BELO HORIZONTE - Apartamento Padrão - Savassi,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-savassi-1215399753,2023-08-06,Belo Horizonte,30112011,Savassi,R$ 700,R$ 326,67m²,1,1,1,"Academia, Mobiliado",1050000,zona_centro_sul
Anuar Donato Apartamento 4 quartos à venda Sion,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apartamento-4-quartos-a-venda-sion-1215390090,2023-08-06,Belo Horizonte,30315560,Sion,R$ 2.948,R$ 10.923,196m²,4,3,4,"Academia, Ar condicionado, Área de serviço, Piscina",2200000,zona_centro_sul
"Apartamento 4 Quartos à venda, 4 quartos, 2 suítes, 3 vagas, São Pedro - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-4-quartos-a-venda-4-quartos-2-suites-3-vagas-sao-pedro-belo-horizonte-mg-1215382842,2023-08-06,Belo Horizonte,30330016,São Pedro,R$ 1.954,R$ 0,157m²,4,3,3,"Academia, Área de serviço, Churrasqueira, Varanda",2630000,zona_centro_sul
2 quartos - Serra,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/2-quartos-serra-1215382307,2023-08-06,Belo Horizonte,30220400,Serra,R$ 10,R$ 10,55m²,2,2,1,N/A,421192,zona_centro_sul
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1215378417,2023-08-06,Belo Horizonte,30112004,Savassi,R$ 0,R$ 0,115m²,3,3,2,"Academia, Churrasqueira, Piscina, Varanda",2199900,zona_centro_sul
Venda Área Privativa Coração de Jesus Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-area-privativa-coracao-de-jesus-belo-horizonte-1215377895,2023-08-06,Belo Horizonte,30380260,Coração de Jesus,R$ 530,R$ 200,105m²,3,2,1,Varanda,650000,zona_centro_sul
"Cobertura com 3 dormitórios à venda, 138 m² por R$ 2.203.469 - Funcionários - Belo Horizon",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-3-dormitorios-a-venda-138-m-por-r-2-203-469-funcionarios-belo-horizon-1215260813,2023-08-06,Belo Horizonte,30140091,Savassi,R$ 0,R$ 0,138m²,3,4,3,"Área de serviço, Churrasqueira, Piscina",2203470,zona_centro_sul
Apartamento à venda no bairro Serra - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-serra-belo-horizonte-mg-1215256732,2023-08-06,Belo Horizonte,30240140,Serra,R$ 234,130m²,3,3,2,Churrasqueira,Churrasqueira,1190000,zona_centro_sul
Apartamento à venda no bairro Lourdes - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-lourdes-belo-horizonte-mg-1215256719,2023-08-06,Belo Horizonte,30170122,Lourdes,R$ 2.150,R$ 107,90m²,4,4,4,Churrasqueira,2749000,zona_centro_sul
Apartamento à venda no bairro Barro Preto - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-barro-preto-belo-horizonte-mg-1215254402,2023-08-06,Belo Horizonte,30140090,Funcionários,R$ 925,R$ 416,90m²,3,3,2,"Academia, Área de serviço, Churrasqueira",1100000,zona_centro_sul
Apartamento à venda no bairro Cruzeiro - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-cruzeiro-belo-horizonte-mg-1215254377,2023-08-06,Belo Horizonte,30310320,Cruzeiro,R$ 850,R$ 1,86m²,3,2,3,Área de serviço,1250000,zona_centro_sul
Venda Cobertura Santo Antônio Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-santo-antonio-belo-horizonte-1215251540,2023-08-06,Belo Horizonte,30350070,Santo Antônio,R$ 910,R$ 622,240m²,3,4,4,"Churrasqueira, Piscina, Varanda",1850000,zona_centro_sul
Apartamento 2 quartos 2 vagas Sion,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-2-vagas-sion-1215251441,2023-08-06,Belo Horizonte,30330360,São Pedro,R$ 700,R$ 2.842,60m²,2,2,2,"Academia, Área de serviço, Churrasqueira, Piscina",480000,zona_centro_sul
"Apartamento Garden com 3 dormitórios à venda, 110 m² por R$ 2.277.108 - Funcionários - Bel",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-garden-com-3-dormitorios-a-venda-110-m-por-r-2-277-108-funcionarios-bel-1215251242,2023-08-06,Belo Horizonte,30140091,Savassi,R$ 0,R$ 0,111m²,3,4,3,"Churrasqueira, Piscina",2277109,zona_centro_sul
Apartamento à venda no bairro Cruzeiro - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-cruzeiro-belo-horizonte-mg-1215250902,2023-08-06,Belo Horizonte,30310320,Cruzeiro,R$ 850,R$ 1,86m²,3,2,3,Área de serviço,1350000,zona_centro_sul
Apartamento 3 quartos à venda no Sion,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-a-venda-no-sion-1215249906,2023-08-06,Belo Horizonte,30320010,Sion,R$ 702,R$ 288,70m²,3,2,2,"Área de serviço, Piscina, Varanda",650000,zona_centro_sul
COBERTURA TOP,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-top-1215247532,2023-08-06,Belo Horizonte,30180120,Lourdes,R$ 1.342,R$ 250,160m²,2,4,3,N/A,2180000,zona_centro_sul
Apartamento à venda no bairro Cruzeiro - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-cruzeiro-belo-horizonte-mg-1215247016,2023-08-06,Belo Horizonte,30310320,Cruzeiro,R$ 850,R$ 1,86m²,3,2,3,Área de serviço,1890000,zona_centro_sul
Apartamento à venda no bairro Serra - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-serra-belo-horizonte-mg-1215246878,2023-08-06,Belo Horizonte,30220380,Serra,R$ 0,R$ 0,116m²,4,4,3,"Academia, Área de serviço, Piscina",1638000,zona_centro_sul
"Cobertura à venda no São Pedro, 3 Quartos, 3 banheiros, 262 m²",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-no-sao-pedro-3-quartos-3-banheiros-262-m-1215246250,2023-08-06,Belo Horizonte,30330360,São Pedro,R$ 1.892,R$ 4.377,262m²,3,3,2,"Área de serviço, Churrasqueira, Varanda",1700000,zona_centro_sul
Venda Cobertura Carmo Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-carmo-belo-horizonte-1215245322,2023-08-06,Belo Horizonte,30310740,Carmo,R$ 700,R$ 902,126m²,2,3,3,"Ar condicionado, Churrasqueira",2000000,zona_centro_sul
Apartamento à venda no bairro Lourdes - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-lourdes-belo-horizonte-mg-1215242359,2023-08-06,Belo Horizonte,30170122,Lourdes,R$ 2.600,R$ 140,310m²,4,3,3,Área de serviço,3000000,zona_centro_sul
Apartamento à venda no bairro Cruzeiro - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-cruzeiro-belo-horizonte-mg-1215242233,2023-08-06,Belo Horizonte,30310320,Cruzeiro,R$ 850,R$ 1,86m²,3,2,3,Área de serviço,1150000,zona_centro_sul
Apartamento à venda no bairro Santo Antônio - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-santo-antonio-belo-horizonte-mg-1215242147,2023-08-06,Belo Horizonte,30350220,Santo Antônio,R$ 550,R$ 200,130m²,4,3,2,Área de serviço,750000,zona_centro_sul
"Apartamento à Venda - Sion, 3 Quartos,  120 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-sion-3-quartos-120-m2-1215242116,2023-08-06,Belo Horizonte,30310640,Sion,R$ 698,R$ 222,120m²,3,4,1,N/A,770000,zona_centro_sul
Apartamento à venda no bairro Luxemburgo - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-luxemburgo-belo-horizonte-mg-1215242013,2023-08-06,Belo Horizonte,30380530,Luxemburgo,R$ 250,R$ 260,125m²,3,2,2,Área de serviço,400000,zona_centro_sul
BELO HORIZONTE - Apartamento Padrão - São Pedro,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sao-pedro-1215241799,2023-08-06,Belo Horizonte,30330400,São Pedro,R$ 367,R$ 170,145m²,3,2,2,Área de serviço,455000,zona_centro_sul
Apartamento à venda no bairro Santo Antônio - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-santo-antonio-belo-horizonte-mg-1215241769,2023-08-06,Belo Horizonte,30350220,Santo Antônio,R$ 550,R$ 200,90m²,3,2,2,Área de serviço,470000,zona_centro_sul
Apartamento à venda no bairro Serra - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-serra-belo-horizonte-mg-1215241584,2023-08-06,Belo Horizonte,30220380,Serra,R$ 0,R$ 0,133m²,4,4,3,"Academia, Área de serviço, Piscina",1882300,zona_centro_sul
"Apartamento à Venda - Sion, 3 Quartos,  120 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-sion-3-quartos-120-m2-1215240175,2023-08-06,Belo Horizonte,30320080,Sion,R$ 950,R$ 201,120m²,3,3,2,N/A,590000,zona_centro_sul
Apartamento à venda no bairro Serra - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-serra-belo-horizonte-mg-1215239509,2023-08-06,Belo Horizonte,30220120,Serra,R$ 550,R$ 400,130m²,2,3,2,"Área de serviço, Varanda",900000,zona_centro_sul
Belo Horizonte - Apartamento Padrão - Sion,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sion-1215220814,2023-08-06,Belo Horizonte,30320135,Sion,R$ 900,R$ 3.580,82m²,3,2,2,"Armários na cozinha, Churrasqueira, Piscina",890000,zona_centro_sul
Venda ou locação Apartamento 4 quartos Vila Paris Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-ou-locacao-apartamento-4-quartos-vila-paris-belo-horizonte-1215220523,2023-08-06,Belo Horizonte,30380740,Vila Paris,R$ 1.266,R$ 497,170m²,4,3,2,"Mobiliado, Piscina",1100000,zona_centro_sul
"Apartamento à Venda - Centro, 2 Quartos,  96 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-centro-2-quartos-96-m2-1215220325,2023-08-06,Belo Horizonte,30111000,Centro,R$ 0,R$ 86,96m²,2,1,0,N/A,235000,zona_centro_sul
"Apartamento à Venda - Santo Antônio, 2 Quartos,  80 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-santo-antonio-2-quartos-80-m2-1215218915,2023-08-06,Belo Horizonte,30350120,Santo Antônio,R$ 750,R$ 154,80m²,2,2,1,Varanda,530000,zona_centro_sul
"Apartamento à Venda - São Pedro, 3 Quartos,  113 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-sao-pedro-3-quartos-113-m2-1215218337,2023-08-06,Belo Horizonte,30330050,São Pedro,R$ 885,R$ 430,113m²,3,4,2,N/A,1500000,zona_centro_sul
BELO HORIZONTE - Apartamento Padrão - Sion,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sion-1215218207,2023-08-06,Belo Horizonte,30315500,Sion,R$ 1.372,R$ 430,125m²,4,3,3,"Área de serviço, Piscina, Varanda",1250000,zona_centro_sul
Venda - APARTAMENTO - SANTO ANTONIO BELO HORIZONTE MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-santo-antonio-belo-horizonte-mg-1215216987,2023-08-06,Belo Horizonte,30350180,Santo Antônio,R$ 0,R$ 172,78m²,3,1,1,"Churrasqueira, Piscina",550000,zona_centro_sul
"Apartamento à Venda - Luxemburgo, 2 Quartos,  80 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-luxemburgo-2-quartos-80-m2-1215216745,2023-08-06,Belo Horizonte,30380435,Luxemburgo,R$ 932,R$ 245,80m²,2,2,2,"Piscina, Varanda",700000,zona_centro_sul
"Apartamento à Venda - São Lucas, 3 Quartos,  130 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-sao-lucas-3-quartos-130-m2-1215216746,2023-08-06,Belo Horizonte,30240080,São Lucas,R$ 260,R$ 109,130m²,3,2,1,N/A,630000,zona_centro_sul
Venda - APARTAMENTO - SERRA BELO HORIZONTE MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-serra-belo-horizonte-mg-1215215595,2023-08-06,Belo Horizonte,30220060,Serra,R$ 0,R$ 982,169m²,4,4,3,"Academia, Churrasqueira, Piscina, Varanda",1700000,zona_centro_sul
Apartamento para venda com 97 metros quadrados com 3 quartos em Sion - Belo Horizonte - MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-com-97-metros-quadrados-com-3-quartos-em-sion-belo-horizonte-mg-1215215330,2023-08-06,Belo Horizonte,30320060,Sion,R$ 935,R$ 320,97m²,3,2,2,"Academia, Churrasqueira, Varanda",997000,zona_centro_sul
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Boa Viagem - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-boa-viagem-belo-horizonte-mg-1215214285,2023-08-06,Belo Horizonte,30130170,Boa Viagem,R$ 700,R$ 6.300,130m²,3,2,2,"Área de serviço, Varanda",1050000,zona_centro_sul
Anuar Donato Apartamento 4 quartos à venda Funcionários,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apartamento-4-quartos-a-venda-funcionarios-1215214117,2023-08-06,Belo Horizonte,30150322,Santa Efigênia,R$ 1.823,R$ 862,147m²,4,3,3,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",1690000,zona_centro_sul
"Apartamento à Venda - Centro, 2 Quartos,  273 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-centro-2-quartos-273-m2-1215214122,2023-08-06,Belo Horizonte,30170000,Centro,R$ 1.420,R$ 672,273m²,2,5 ou mais,4,N/A,2500000,zona_centro_sul
Venda - APARTAMENTO - SION BELO HORIZONTE MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-sion-belo-horizonte-mg-1215213189,2023-08-06,Belo Horizonte,30315250,Sion,R$ 0,R$ 328,63m²,2,2,2,"Academia, Churrasqueira, Piscina, Varanda",690000,zona_centro_sul
Venda - APARTAMENTO - SAVASSI BELO HORIZONTE MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-savassi-belo-horizonte-mg-1215212948,2023-08-06,Belo Horizonte,30140130,Savassi,R$ 0,R$ 2.048,294m²,4,5 ou mais,4,"Academia, Piscina, Varanda",4500000,zona_centro_sul
"Apartamento 4 quartos, 2 suites, 3 vagas",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-4-quartos-2-suites-3-vagas-1215211094,2023-08-06,Belo Horizonte,30150322,Santa Efigênia,R$ 1.823,R$ 8.674,147m²,4,4,3,"Academia, Ar condicionado, Piscina, Varanda",1690000,zona_centro_sul
"Apartamento à venda, 2 quartos, 1 suíte, 2 vagas, Lourdes - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-suite-2-vagas-lourdes-belo-horizonte-mg-1215207861,2023-08-06,Belo Horizonte,30160038,Lourdes,R$ 1,R$ 1,69m²,2,2,2,N/A,998000,zona_centro_sul
"Apartamento Duplex à venda, 2 quartos, 2 vagas, Savassi - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-duplex-a-venda-2-quartos-2-vagas-savassi-belo-horizonte-mg-1215207289,2023-08-06,Belo Horizonte,30150370,Savassi,R$ 1,R$ 1,57m²,2,2,2,"Academia, Piscina, Varanda",760000,zona_centro_sul
