TITLE,LINK,DATE_SCRAPE,CITY,CEP,NEIGHBORHOOD,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,APARTMENT_DETAILS,PRICE,REGION
BELO HORIZONTE - Padrão - Serrano,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-serrano-1174270195,2023-08-05,Belo Horizonte,30882650,Serrano,R$ 0,R$ 0,106m²,4,2,2,Área de serviço,1150000,zona_noroeste
BELO HORIZONTE - Padrão - SERRANO,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-serrano-1174270166,2023-08-05,Belo Horizonte,30882650,Serrano,R$ 0,R$ 0,106m²,4,2,2,N/A,780000,zona_noroeste
"APARTAMENTO RESIDENCIAL em BELO HORIZONTE - MG, CARLOS PRATES",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-residencial-em-belo-horizonte-mg-carlos-prates-1174269443,2023-08-05,Belo Horizonte,30710080,Carlos Prates,R$ 250,R$ 100,80m²,3,2,1,N/A,230000,zona_noroeste
BELO HORIZONTE - Cobertura - Serrano,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-cobertura-serrano-1174267165,2023-08-05,Belo Horizonte,30882650,Serrano,R$ 0,R$ 0,228m²,4,3,4,"Área de serviço, Churrasqueira, Piscina, Varanda",1780000,zona_noroeste
Venda Apartamento 3 quartos Alípio de Melo Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-alipio-de-melo-belo-horizonte-1174261152,2023-08-05,Belo Horizonte,30840780,Alípio de Melo,R$ 0,R$ 83,65m²,3,1,1,N/A,267000,zona_noroeste
BELO HORIZONTE - Padrão - Serrano,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-serrano-1174261064,2023-08-05,Belo Horizonte,30882650,Serrano,R$ 0,R$ 0,106m²,4,2,2,Área de serviço,860000,zona_noroeste
Venda Apartamento 4 quartos Caiçara-Adelaide Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-caicara-adelaide-belo-horizonte-1174260987,2023-08-05,Belo Horizonte,30770420,Caiçara-Adelaide,R$ 982,R$ 301,115m²,4,2,2,"Piscina, Varanda",900000,zona_noroeste
"APARTAMENTO RESIDENCIAL em BELO HORIZONTE - MG, PADRE EUSTÁQUIO",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-residencial-em-belo-horizonte-mg-padre-eustaquio-1174239581,2023-08-05,Belo Horizonte,30730430,Padre Eustáquio,R$ 350,R$ 120,150m²,2,2,1,N/A,310000,zona_noroeste
Venda Apartamento 2 quartos João Pinheiro Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-joao-pinheiro-belo-horizonte-970461122,2023-08-05,Belo Horizonte,30530310,João Pinheiro,R$ 0,R$ 0,60m²,2,1,1,N/A,335000,zona_noroeste
BELO HORIZONTE - Cobertura - Padre Eustáquio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-cobertura-padre-eustaquio-1098703493,2023-08-05,Belo Horizonte,30720060,Padre Eustáquio,R$ 200,R$ 336,184m²,3,4,3,Área de serviço,1590000,zona_noroeste
BELO HORIZONTE - Padrão - Padre Eustáquio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-padre-eustaquio-972307018,2023-08-05,Belo Horizonte,30730140,Padre Eustáquio,R$ 1,R$ 1,117m²,4,3,3,Área de serviço,880000,zona_noroeste
Apartamento 2 quartos no Camargos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-no-camargos-1094228081,2023-08-05,Belo Horizonte,30520530,Camargos,R$ 230,R$ 56,56m²,2,1,1,N/A,165000,zona_noroeste
Apartamento 2 quartos proximo ao futuro estadio do galo,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-proximo-ao-futuro-estadio-do-galo-1094204035,2023-08-05,Belo Horizonte,30855445,Califórnia,R$ 170,R$ 38,56m²,2,1,1,Churrasqueira,159000,zona_noroeste
Belo Horizonte - Apartamento Padrão - São Salvador,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sao-salvador-1148839339,2023-08-05,Belo Horizonte,30881355,São Salvador,R$ 168,R$ 946,69m²,2,1,Armários na cozinha,Armários na cozinha,199000,zona_noroeste
"Cobertura para Venda em Belo Horizonte, Serrano, 3 dormitórios, 1 suíte, 1 banheiro, 3 vag",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-para-venda-em-belo-horizonte-serrano-3-dormitorios-1-suite-1-banheiro-3-vag-995433033,2023-08-05,Belo Horizonte,30882630,Serrano,R$ 2,R$ 1,165m²,3,1,3,N/A,655000,zona_noroeste
APARTAMENTO 3 QUARTOS A VENDA NO PADRE EUSTÁQUIO,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-a-venda-no-padre-eustaquio-1060321346,2023-08-05,Belo Horizonte,30730470,Padre Eustáquio,R$ 260,R$ 73,62m²,3,1,1,N/A,280000,zona_noroeste
Belo Horizonte - Apartamento Padrão - Serrano,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-serrano-1153539732,2023-08-05,Belo Horizonte,30882560,Serrano,R$ 380,R$ 199,192m²,3,3,2,Churrasqueira,950000,zona_noroeste
"Área privativa à venda, 3 quartos, 1 suíte, 2 vagas, Serrano - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-3-quartos-1-suite-2-vagas-serrano-belo-horizonte-mg-1125125515,2023-08-05,Belo Horizonte,30882650,Serrano,R$ 0,R$ 0,110m²,3,1,2,N/A,575000,zona_noroeste
BELO HORIZONTE - Apartamento Padrão - Serrano,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-serrano-1129242792,2023-08-05,Belo Horizonte,30882670,Serrano,R$ 190,R$ 134,72m²,3,1,2,Área de serviço,649900,zona_noroeste
BELO HORIZONTE - Apartamento Padrão - Serrano,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-serrano-956141002,2023-08-05,Belo Horizonte,30882670,Serrano,R$ 174,R$ 80,144m²,4,3,2,"Área de serviço, Varanda",769900,zona_noroeste
Vendo área privativa de 3 quartos no Caiçaras,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/vendo-area-privativa-de-3-quartos-no-caicaras-981520670,2023-08-05,Belo Horizonte,30775520,Caiçaras,R$ 450,R$ 1.343,128m²,3,3,2,N/A,520000,zona_noroeste
Apartamento no Camargos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-no-camargos-1165519849,2023-08-05,Belo Horizonte,30520300,Camargos,R$ 245,R$ 0,58m²,3,1,1,N/A,285000,zona_noroeste
Apartamento Novo - BH - Bairro Caiçaras - 4 Quartos ( 1 Suíte) - 3 Vagas - Elevador,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-novo-bh-bairro-caicaras-4-quartos-1-suite-3-vagas-elevador-1123940690,2023-08-05,Belo Horizonte,30770400,Caiçara-Adelaide,R$ 450,R$ 1,131m²,4,3,3,N/A,1350000,zona_noroeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1173714632,2023-08-05,Belo Horizonte,30770440,Caiçaras,R$ 700,R$ 436,164m²,4,4,3,N/A,1250000,zona_noroeste
Apartamento à venda no bairro Camargos - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-camargos-belo-horizonte-mg-1152531382,2023-08-05,Belo Horizonte,30520540,Camargos,R$ 530,R$ 0,90m²,4,2,2,"Academia, Piscina",379000,zona_noroeste
"Apartamento à Venda - Caiçara-Adelaide, 4 Quartos,  128 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-caicara-adelaide-4-quartos-128-m2-1173710938,2023-08-05,Belo Horizonte,30770400,Caiçara-Adelaide,R$ 600,R$ 342,128m²,4,2,3,Churrasqueira,950000,zona_noroeste
"Apartamento à Venda - Padre Eustáquio, 3 Quartos,  102 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-padre-eustaquio-3-quartos-102-m2-1173710862,2023-08-05,Belo Horizonte,30720310,Padre Eustáquio,R$ 375,R$ 271,102m²,3,3,4,Churrasqueira,1200000,zona_noroeste
BELO HORIZONTE - Padrão - Padre Eustáquio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-padre-eustaquio-993258356,2023-08-05,Belo Horizonte,30730470,Padre Eustáquio,R$ 300,R$ 89,72m²,3,2,1,Área de serviço,320000,zona_noroeste
"Apartamento à Venda - Conj. Água Branca, 2 Quartos,  43 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-conj-agua-branca-2-quartos-43-m2-1173710602,2023-08-05,Belo Horizonte,30855184,Califórnia,R$ 350,R$ 67,43m²,2,1,1,N/A,270000,zona_noroeste
"Apartamento à Venda - Padre Eustáquio, 3 Quartos,  85 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-padre-eustaquio-3-quartos-85-m2-1173710595,2023-08-05,Belo Horizonte,30730482,Padre Eustáquio,R$ 290,R$ 76,85m²,3,1,1,N/A,330000,zona_noroeste
Venda Cobertura Caiçaras Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-caicaras-belo-horizonte-1043158144,2023-08-05,Belo Horizonte,30770160,Caiçaras,R$ 550,R$ 412,250m²,4,4,3,Varanda,1595000,zona_noroeste
Venda Residential / Penthouse Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-penthouse-belo-horizonte-mg-987743891,2023-08-05,Belo Horizonte,30720414,Padre Eustáquio,R$ 400,R$ 167,200m²,3,3,2,"Churrasqueira, Piscina",650000,zona_noroeste
BELO HORIZONTE - Padrão - Carlos Prates,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-carlos-prates-972307345,2023-08-05,Belo Horizonte,30710470,Carlos Prates,R$ 300,R$ 1,62m²,2,3,2,Área de serviço,595000,zona_noroeste
Apartamento à venda 2 quartos no Bairro Califórnia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-no-bairro-california-1077697069,2023-08-05,Belo Horizonte,30855435,Califórnia,R$ 160,R$ 0,46m²,2,1,1,Área de serviço,175000,zona_noroeste
"APARTAMENTO RESIDENCIAL em BELO HORIZONTE - MG, CAIÇARA",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-residencial-em-belo-horizonte-mg-caicara-1073954174,2023-08-05,Belo Horizonte,30720570,Caiçara-Adelaide,R$ 380,R$ 154,200m²,4,4,2,N/A,650000,zona_noroeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1137572546,2023-08-05,Belo Horizonte,30750350,Alto Caiçaras,R$ 180,R$ 0,45m²,2,1,1,N/A,283000,zona_noroeste
Venda Residential / Penthouse Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-penthouse-belo-horizonte-mg-1070634552,2023-08-05,Belo Horizonte,30710460,Carlos Prates,R$ 410,R$ 1.900,150m²,4,3,1,N/A,435000,zona_noroeste
Venda Apartamento 3 quartos Padre Eustáquio Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-padre-eustaquio-belo-horizonte-1144968575,2023-08-05,Belo Horizonte,30720440,Padre Eustáquio,R$ 360,R$ 243,80m²,3,2,3,Varanda,710000,zona_noroeste
cobertura 04 quartos no bairro caiçara!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-04-quartos-no-bairro-caicara-1073406478,2023-08-05,Belo Horizonte,30720580,Caiçara-Adelaide,R$ 550,R$ 300,214m²,4,4,2,"Área de serviço, Varanda",750000,zona_noroeste
"Apartamento com 2 dormitórios à venda, 65 m² por R$ 230.000,00 - Caiçaras - Belo Horizonte",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-65-m-por-r-230-000-00-caicaras-belo-horizonte-1060364898,2023-08-05,Belo Horizonte,30750370,Caiçara-Adelaide,R$ 200,R$ 75,65m²,2,1,1,N/A,230000,zona_noroeste
BELO HORIZONTE - Padrão - Caiçara,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-caicara-972306844,2023-08-05,Belo Horizonte,30720340,Padre Eustáquio,R$ 1,85m²,2,3,2,Área de serviço,Área de serviço,690000,zona_noroeste
"Apartamento para vendo no valor de R$ 315.000,00 localizado no Bairro João Pinheiro.",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-vendo-no-valor-de-r-315-000-00-localizado-no-bairro-joao-pinheiro-1022440012,2023-08-05,Belo Horizonte,30530440,João Pinheiro,R$ 280,R$ 1.272,57m²,2,2,2,N/A,295000,zona_noroeste
Cobertura 3 quartos com 2 vagas paralelas no Caiçara,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-3-quartos-com-2-vagas-paralelas-no-caicara-981522480,2023-08-05,Belo Horizonte,30750170,Caiçara-Adelaide,R$ 150,R$ 1.045,125m²,3,3,2,Churrasqueira,720000,zona_noroeste
Apartamento para venda com 42 metros quadrados com 2 quartos em Santa Maria - Belo Horizon,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-com-42-metros-quadrados-com-2-quartos-em-santa-maria-belo-horizon-1173634278,2023-08-05,Belo Horizonte,30525360,Santa Maria,R$ 0,R$ 0,42m²,2,1,1,"Academia, Churrasqueira, Piscina",330000,zona_noroeste
Apartamento De 3 Quartos Caiçara  Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-de-3-quartos-caicara-belo-horizonte-1163163585,2023-08-05,Belo Horizonte,30720496,Monsenhor Messias,R$ 120,50m²,2,3,1,"Condomínio fechado, Permitido animais",N/A,300000,zona_noroeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-988176663,2023-08-05,Belo Horizonte,30882670,Serrano,R$ 174,R$ 140,72m²,3,2,1,N/A,409900,zona_noroeste
"Excelente apartamento no bairro Santa Maria, em frente ao estádio do Galo",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/excelente-apartamento-no-bairro-santa-maria-em-frente-ao-estadio-do-galo-1131445427,2023-08-05,Belo Horizonte,30525500,Santa Maria,R$ 0,R$ 0,42m²,2,1,1,"Churrasqueira, Piscina",257400,zona_noroeste
BELO HORIZONTE - Apartamento Padrão - São Salvador,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sao-salvador-1040516755,2023-08-05,Belo Horizonte,30881240,São Salvador,R$ 100,R$ 0,120m²,2,2,1,Área de serviço,320000,zona_noroeste
Apartamento de 3 quartos com lazer completo,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-de-3-quartos-com-lazer-completo-1120850058,2023-08-05,Belo Horizonte,30520540,Camargos,R$ 435,R$ 90,63m²,3,2,1,Piscina,275000,zona_noroeste
"Vendo apartamento 2 quartos, 2 banho e vaga de garagem no Caiçaras",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/vendo-apartamento-2-quartos-2-banho-e-vaga-de-garagem-no-caicaras-981522375,2023-08-05,Belo Horizonte,30750250,Alto Caiçaras,R$ 200,R$ 940,66m²,2,2,1,N/A,250000,zona_noroeste
Belo Horizonte - Apartamento Padrão - Padre Eustáquio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-padre-eustaquio-1085229239,2023-08-05,Belo Horizonte,30730470,Padre Eustáquio,R$ 300,R$ 89,90m²,3,2,1,N/A,310000,zona_noroeste
Belo Horizonte - Apartamento Padrão - Caicara,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-caicara-1157563448,2023-08-05,Belo Horizonte,30720360,Padre Eustáquio,R$ 200,R$ 30,60m²,2,1,1,N/A,230000,zona_noroeste
"Apartamento à venda, 3 quartos, 1 suíte, 1 vaga, Padre Eustáquio - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-1-vaga-padre-eustaquio-belo-horizonte-mg-1018141406,2023-08-05,Belo Horizonte,30730430,Padre Eustáquio,R$ 320,R$ 96,80m²,3,2,1,"Área de serviço, Armários na cozinha, Varanda",300000,zona_noroeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1135931752,2023-08-05,Belo Horizonte,30730240,Minas Brasil,R$ 800,R$ 370,167m²,4,4,3,N/A,1150000,zona_noroeste
"Apartamento à venda, 2 quartos, 1 suíte, 1 vaga, Caiçaras - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-suite-1-vaga-caicaras-belo-horizonte-mg-1152596033,2023-08-05,Belo Horizonte,30775520,Caiçaras,R$ 773,R$ 2.840,72m²,2,2,1,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",710000,zona_noroeste
Apartamento para venda 3 quartos - Nova Cachoeirinha,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-3-quartos-nova-cachoeirinha-996678101,2023-08-05,Belo Horizonte,31250380,Nova Cachoeirinha,R$ 367,R$ 800,74m²,3,1,1,"Área de serviço, Armários na cozinha",270000,zona_noroeste
"Apartamento com 3 dormitórios à venda, 70 m² por R$ 270.000,00 - Padre Eustáquio - Belo Ho",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-70-m-por-r-270-000-00-padre-eustaquio-belo-ho-986343688,2023-08-05,Belo Horizonte,30720100,Padre Eustáquio,R$ 250,R$ 85,70m²,3,1,1,Área de serviço,270000,zona_noroeste
Apartamento 02 quartos bairro Caiçara!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-02-quartos-bairro-caicara-1132819352,2023-08-05,Belo Horizonte,30775460,Caiçaras,R$ 270,R$ 103,62m²,2,1,1,Área de serviço,320000,zona_noroeste
Cobertura 2 quartos e 2 vagas - Bairro Alípio de Melo/BH,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-2-quartos-e-2-vagas-bairro-alipio-de-melo-bh-1070007582,2023-08-05,Belo Horizonte,30840000,Alípio de Melo,R$ 230,R$ 130,103m²,2,2,2,"Área de serviço, Armários na cozinha, Armários no quarto",470000,zona_noroeste
"APARTAMENTO RESIDENCIAL em BELO HORIZONTE - MG, CARLOS PRATES",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-residencial-em-belo-horizonte-mg-carlos-prates-979700497,2023-08-05,Belo Horizonte,30710540,Carlos Prates,R$ 100,R$ 0,90m²,3,3,2,N/A,450000,zona_noroeste
"Apartamento novo,3 quartos, suíte, closet, 2 vagas, área de laser.",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-novo-3-quartos-suite-closet-2-vagas-area-de-laser-1043723925,2023-08-05,Belo Horizonte,30720380,Padre Eustáquio,R$ 400,R$ 120,79m²,3,2,2,"Academia, Área de serviço",571950,zona_noroeste
APARTAMENTO A VENDA NO BAIRRO CARLOS PRATES!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-carlos-prates-987741938,2023-08-05,Belo Horizonte,30710200,Carlos Prates,R$ 240,R$ 77,75m²,3,2,1,N/A,380000,zona_noroeste
BELO HORIZONTE - Padrão - Serrano,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-serrano-1037794629,2023-08-05,Belo Horizonte,30882710,Serrano,R$ 0,R$ 0,77m²,3,1,2,Área de serviço,380000,zona_noroeste
Cobertura de luxo bairro Padre Eustáquio !,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-de-luxo-bairro-padre-eustaquio-1084404870,2023-08-05,Belo Horizonte,30720060,Padre Eustáquio,R$ 313,R$ 0,160m²,3,3,3,"Ar condicionado, Churrasqueira",1540000,zona_noroeste
BELO HORIZONTE - Apartamento Padrão - Camargos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-camargos-1021000658,2023-08-05,Belo Horizonte,30520540,Camargos,R$ 430,R$ 70,63m²,3,2,1,N/A,290000,zona_noroeste
"Apartamento 3 quartos 1 vaga Padre Eustáquio BH R$ 280.000,00",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-1-vaga-padre-eustaquio-bh-r-280-000-00-1067531809,2023-08-05,Belo Horizonte,30730080,Padre Eustáquio,R$ 300,R$ 96,86m²,3,2,1,N/A,280000,zona_noroeste
Excelente Apartamento de 2 quartos no Bairro Camargos!!!!!!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/excelente-apartamento-de-2-quartos-no-bairro-camargos-1004923504,2023-08-05,Belo Horizonte,30520420,Camargos,R$ 180,R$ 0,46m²,2,1,1,N/A,197000,zona_noroeste
Melhos custo benefício Carlos Prates 2 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/melhos-custo-beneficio-carlos-prates-2-quartos-1159408962,2023-08-05,Belo Horizonte,30710410,Carlos Prates,R$ 0,R$ 0,43m²,2,1,1,N/A,248000,zona_noroeste
Venda Apartamento 2 quartos João Pinheiro Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-joao-pinheiro-belo-horizonte-970461266,2023-08-05,Belo Horizonte,30530310,João Pinheiro,R$ 150,R$ 70,60m²,2,1,1,N/A,339000,zona_noroeste
Belo Horizonte - Apartamento Padrão - Padre Eustáquio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-padre-eustaquio-924860831,2023-08-05,Belo Horizonte,30720430,Padre Eustáquio,R$ 800,R$ 225,96m²,3,3,2,Armários na cozinha,800000,zona_noroeste
Apartamento 2 quartos no Caiçara,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-no-caicara-1158874193,2023-08-05,Belo Horizonte,30775460,Caiçaras,R$ 300,R$ 700,52m²,2,2,2,"Academia, Churrasqueira, Piscina",340000,zona_noroeste
Venda Apartamento 3 quartos Carlos Prates Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-carlos-prates-belo-horizonte-983112797,2023-08-05,Belo Horizonte,30710182,Carlos Prates,R$ 300,R$ 115,100m²,3,2,1,N/A,480000,zona_noroeste
BELO HORIZONTE - Padrão - Padre Eustáquio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-padre-eustaquio-1057302222,2023-08-05,Belo Horizonte,30730130,Padre Eustáquio,R$ 1,R$ 1,51m²,2,2,2,"Área de serviço, Churrasqueira, Piscina, Varanda",400000,zona_noroeste
Belo Horizonte - Apartamento Padrão - Padre Eustáquio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-padre-eustaquio-1042944880,2023-08-05,Belo Horizonte,30730110,Padre Eustáquio,R$ 0,R$ 0,82m²,3,1,2,N/A,555000,zona_noroeste
"Apartamento 59m² a venda no RESIDENCIAL OURO FINO, 2 quartos, 1 vaga demarcada no bairro C",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-59m-a-venda-no-residencial-ouro-fino-2-quartos-1-vaga-demarcada-no-bairro-c-1080912727,2023-08-05,Belo Horizonte,30750350,Alto Caiçaras,R$ 0,R$ 0,59m²,3,2,1,Área de serviço,320000,zona_noroeste
