,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,DETAIL_Academia,DETAIL_Ar condicionado,DETAIL_Armários na cozinha,DETAIL_Armários no quarto,DETAIL_Churrasqueira,DETAIL_Mobiliado,DETAIL_Piscina,DETAIL_Varanda,DETAIL_Área de serviço,REGION_pampulha,REGION_venda_nova,REGION_zona_centro_sul,REGION_zona_leste,REGION_zona_nordeste,REGION_zona_noroeste,REGION_zona_norte,REGION_zona_oeste,UTILS,PRICE
17513,47,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144,200000.0
17514,152,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,360000.0
17515,70,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209000.0
17516,70,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185000.0
17517,65,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,250000.0
17518,190,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,435000.0
17519,43,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162000.0
17520,152,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,360000.0
17521,80,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,230000.0
17522,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,192000.0
17523,55,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,225043.0
17524,153,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,590000.0
17525,60,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140,200000.0
17526,150,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,390000.0
17527,68,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,285000.0
17528,155,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,490000.0
17529,58,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,230000.0
17530,80,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,420000.0
17531,82,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,355000.0
17532,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120,175000.0
17533,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200000.0
17534,171,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,650000.0
17535,145,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,420000.0
17536,76,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,400000.0
17537,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,170,150000.0
17538,55,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,250000.0
17539,47,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,155000.0
17540,78,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250,390000.0
17541,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170000.0
17542,65,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,250000.0
17543,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,140000.0
17544,65,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,219000.0
17545,80,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400000.0
17546,70,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,295000.0
17547,130,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,330000.0
17548,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185000.0
17549,60,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185000.0
17550,130,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,420000.0
17551,85,3,2,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,871,890000.0
17552,220,3,3,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,630,1290000.0
17553,140,3,3,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,252,780000.0
17554,54,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210,184500.0
17555,110,3,3,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1090,1483000.0
17556,70,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,251,295000.0
17557,70,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901,580000.0
17558,120,3,2,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,201,520000.0
17559,110,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,271,750000.0
17560,112,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,859,890000.0
17561,170,3,4,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,900,1050000.0
17562,88,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,482,395000.0
17563,133,4,2,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,4,1380000.0
17564,120,3,2,3,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,5,1500000.0
17565,109,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,293,685000.0
17566,60,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,808,350000.0
17567,75,3,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,497,410000.0
17568,68,2,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,399,580000.0
17569,76,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,300000.0
17570,56,2,2,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,435000.0
17571,75,3,2,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,787,628057.0
17572,304,3,2,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,6,1890000.0
17573,64,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,650000.0
17574,150,2,2,2,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,252,980000.0
17575,240,4,3,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,668,849900.0
17576,127,4,3,3,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,386,1350000.0
17577,180,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,926,770000.0
17578,210,4,3,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,479,1550000.0
17579,120,3,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,329,750000.0
17580,140,2,3,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,554,1100000.0
17581,118,4,3,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,5,1200000.0
17582,83,3,2,2,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,995,849000.0
17583,100,3,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,700,790000.0
17584,105,4,2,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1104,810000.0
17585,178,4,4,4,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,881,2500000.0
17586,178,4,3,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,7,1390000.0
17587,156,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,720,580000.0
17588,99,3,3,2,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,732,799000.0
17589,88,3,3,2,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,937,1050000.0
17590,95,3,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,987,740000.0
17591,43,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,165000.0
17592,80,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268,350000.0
17593,122,3,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,401,1220000.0
17594,150,3,3,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,385,1080000.0
17595,92,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340000.0
17596,100,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,430000.0
17597,115,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360,498000.0
17598,51,2,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,410,350000.0
17599,100,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,420000.0
17600,150,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,702450.0
17601,80,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,400,380000.0
17602,65,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,719239.0
17603,80,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,492450.0
17604,90,3,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,549,445000.0
17605,78,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,390000.0
17606,80,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,449000.0
17607,120,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,690000.0
17608,79,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,855976.0
17609,65,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,709969.0
17610,65,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,734689.0
17611,79,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,845676.0
17612,79,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,843616.0
17613,79,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,864216.0
17614,49,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,230000.0
17615,100,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,617,690000.0
17616,75,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,363,360000.0
17617,95,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,371,330000.0
17618,57,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392,214000.0
17619,80,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,471450.0
17620,65,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,713059.0
17621,176,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,529,750000.0
17622,164,4,4,4,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,2290000.0
17623,80,3,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1050,760000.0
17624,97,3,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,830000.0
17625,186,4,4,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,3000000.0
17626,160,4,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,400,1199999.0
17627,152,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,916,1550000.0
17628,122,3,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,850000.0
17629,87,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,823000.0
17630,111,3,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1250,1359000.0
17631,84,3,3,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1250,979000.0
17632,166,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1090000.0
17633,149,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,442,690000.0
17634,100,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,567,395000.0
17635,100,3,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,670,550000.0
17636,147,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,757,910000.0
17637,170,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,896,645000.0
17638,90,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,538,395000.0
17639,140,4,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,964,720000.0
17640,230,4,5,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,8,2300000.0
17641,78,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,385000.0
17642,120,2,2,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,800,795000.0
17643,85,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,512,395000.0
17644,165,4,4,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1135,1650000.0
17645,110,4,3,2,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,251,949900.0
17646,93,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,642000.0
17647,81,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1049000.0
17648,120,3,3,3,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,902,950000.0
17649,74,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,603009.0
17650,140,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,277,835000.0
17651,110,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392,450000.0
17652,180,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,503,1099470.0
17653,78,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1101229.0
17654,141,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,841,910000.0
17655,90,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,401,800000.0
17656,78,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,564,529990.0
17657,64,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,711984.0
17658,96,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1283300.0
17659,64,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,886973.0
17660,70,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,281,449880.0
17661,47,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,364,290000.0
17662,64,2,2,2,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,630,580000.0
17663,307,3,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,350,1200000.0
17664,252,4,4,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1543,1850000.0
17665,140,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,929,365000.0
17666,76,3,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,460,765000.0
17667,130,4,3,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1180,1450000.0
17668,83,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,930,590000.0
17669,50,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,527,350000.0
17670,80,3,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,680,590000.0
17671,143,4,5,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,6,1300000.0
17672,80,3,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,680,590000.0
17673,180,4,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,452,550000.0
17674,64,2,2,2,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,630,580000.0
17675,177,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1990500.0
17676,71,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,704500.0
17677,155,4,5,4,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,8,1900000.0
17678,72,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,678700.0
17679,93,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1292144.0
17680,64,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,603300.0
17681,95,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,181,750000.0
17682,181,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2035500.0
17683,116,4,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,421,1170000.0
17684,200,5,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1024,1300000.0
17685,120,4,2,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1300000.0
17686,175,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,670,1200000.0
17687,92,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358,340000.0
17688,130,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,458,460000.0
17689,61,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240,240000.0
17690,162,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,402,997020.0
17691,123,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,402,630000.0
17692,95,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365,400000.0
17693,138,4,4,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1520000.0
17694,70,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180,460000.0
17695,115,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,837,730000.0
17696,95,3,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,401,480000.0
17697,60,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1130,190000.0
17698,120,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,350000.0
17699,47,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,213,185000.0
17700,66,3,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,760,595000.0
17701,85,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,680,890000.0
17702,60,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,551,570000.0
17703,41,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000.0
17704,70,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1216,280000.0
17705,60,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,395,390000.0
17706,81,3,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,900,1049000.0
17707,110,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,549,450000.0
17708,68,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,442,355000.0
17709,132,3,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,703,800000.0
17710,102,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,555,560000.0
17711,95,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361,450000.0
17712,85,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,466,970000.0
17713,60,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180,170000.0
17714,100,3,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,402,550000.0
17715,230,4,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1327,1450000.0
17716,118,4,3,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,5,1200000.0
17717,256,5,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1137,1780000.0
17718,67,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,369,250000.0
17719,94,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,351,350000.0
17720,70,2,2,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1104,650000.0
17721,101,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,695000.0
17722,46,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,270000.0
17723,80,3,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,831,695000.0
17724,144,3,2,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4,970000.0
17725,155,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,579,690000.0
17726,140,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,832,720000.0
17727,110,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1180,398000.0
17728,100,4,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,752,800000.0
17729,104,4,3,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,953,870000.0
17730,140,4,3,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,820,950000.0
17731,130,4,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,377,1180000.0
17732,109,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,367,330000.0
17733,114,4,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1064,900000.0
17734,65,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,800000.0
17735,64,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,447,350000.0
17736,70,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1083,475000.0
17737,186,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1803400.0
17738,115,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,450,450000.0
17739,80,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,472,400000.0
17740,170,4,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,932,2000000.0
17741,70,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,865,189410.0
17742,75,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301,779890.0
17743,100,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,651,479310.0
17744,35,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,580,350000.0
17745,90,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301,339820.0
17746,88,3,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,576,779310.0
17747,100,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,552,639260.0
17748,133,4,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,800,1050000.0
17749,65,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310,270000.0
17750,141,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1440,1690000.0
17751,54,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,580134.0
17752,154,4,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10,2149900.0
17753,238,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,810,1849890.0
17754,160,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301,519340.0
17755,115,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,652,644560.0
17756,130,4,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,968400.0
17757,272,4,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6,1539900.0
17758,81,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,501,1198170.0
17759,53,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,189350.0
17760,170,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,402,694730.0
17761,58,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,431,317630.0
17762,75,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,355,434480.0
17763,85,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301,379650.0
17764,113,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1749570.0
17765,120,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,295,595000.0
17766,54,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,338980.0
17767,88,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,252,509470.0
17768,67,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,311,349600.0
17769,60,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1470,296570.0
17770,240,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,652,798860.0
17771,160,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,883,539380.0
17772,162,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,252,774280.0
17773,87,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,252,509240.0
17774,150,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,252,794470.0
17775,87,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,509170.0
